"","Created.Date","Agency","Agency.Name","Complaint.Type","Descriptor","Incident.Zip","Borough","Latitude","Longitude","year","month"
"2518157","01/20/2015 01:28:08 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10003","MANHATTAN",40.7338608608727,-73.9909576385734,2015,1
"2519412","01/20/2015 08:57:43 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10038","MANHATTAN",40.7092404539151,-74.0080002194406,2015,1
"2519711","01/20/2015 07:14:35 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10001","MANHATTAN",40.7491078856338,-73.9901399100522,2015,1
"2519803","01/20/2015 05:43:39 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10038","MANHATTAN",40.7092404539151,-74.0080002194406,2015,1
"2522897","01/19/2015 06:17:01 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10016","MANHATTAN",40.7438043044933,-73.9837386425188,2015,1
"2523782","01/19/2015 12:47:48 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10038","MANHATTAN",40.7076047108293,-74.0057204854238,2015,1
"2526847","01/18/2015 09:14:11 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10016","MANHATTAN",40.7438566661513,-73.9853120779195,2015,1
"2527058","01/18/2015 06:50:17 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10001","MANHATTAN",40.7497063536262,-73.9915618237981,2015,1
"2528898","01/18/2015 12:01:57 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10003","MANHATTAN",40.7261013140645,-73.9895047220232,2015,1
"2530610","01/17/2015 08:35:34 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10023","MANHATTAN",40.7727089773118,-73.9821791168868,2015,1
"2530632","01/17/2015 08:21:54 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10036","MANHATTAN",40.7586645341236,-73.9849767268115,2015,1
"2530935","01/17/2015 04:51:25 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10036","MANHATTAN",40.7546873002539,-73.9842413035813,2015,1
"2530953","01/17/2015 04:41:19 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10018","MANHATTAN",40.7543035661062,-73.9887675720073,2015,1
"2531135","01/17/2015 03:03:25 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10017","MANHATTAN",40.7500909393355,-73.9749090931017,2015,1
"2531490","01/17/2015 12:24:58 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10021","MANHATTAN",40.7726255451411,-73.9653403025052,2015,1
"2531641","01/17/2015 11:16:51 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10001","MANHATTAN",40.7462036398024,-73.9870871654707,2015,1
"2531797","01/17/2015 10:14:16 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10017","MANHATTAN",40.752517982092,-73.9782864794326,2015,1
"2532117","01/17/2015 07:03:54 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10022","MANHATTAN",40.7572155884267,-73.9718274632301,2015,1
"2534786","01/16/2015 10:32:19 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10001","MANHATTAN",40.7460444012435,-73.9867082571525,2015,1
"2534806","01/16/2015 10:16:37 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10036","MANHATTAN",40.7597384092118,-73.9916941112881,2015,1
"2534933","01/16/2015 09:02:04 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10022","MANHATTAN",40.7617480707262,-73.9651221555262,2015,1
"2534971","01/16/2015 08:40:15 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10036","MANHATTAN",40.7597384092118,-73.9916941112881,2015,1
"2535113","01/16/2015 07:08:55 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10025","MANHATTAN",40.802116579999,-73.9618068734598,2015,1
"2535132","01/16/2015 06:56:16 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10017","MANHATTAN",40.7531634336821,-73.9683245171051,2015,1
"2535163","01/16/2015 06:38:47 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10018","MANHATTAN",40.7563869414154,-73.9899980618756,2015,1
"2535215","01/16/2015 06:22:00 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10017","MANHATTAN",40.7503541115686,-73.9734653227038,2015,1
"2535365","01/16/2015 05:14:03 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10022","MANHATTAN",40.7628467252962,-73.9677206759881,2015,1
"2535683","01/16/2015 03:23:24 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10016","MANHATTAN",40.7456135693892,-73.9719406370607,2015,1
"2536085","01/16/2015 01:47:20 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10003","MANHATTAN",40.7338608608727,-73.9909576385734,2015,1
"2536952","01/16/2015 10:33:16 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10013","MANHATTAN",40.7171565626715,-74.0037697124685,2015,1
"2537474","01/16/2015 08:28:40 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","00083","MANHATTAN",40.7649092811627,-73.9725606420824,2015,1
"2540014","01/15/2015 10:20:46 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10001","MANHATTAN",40.749053334239,-73.9957484712931,2015,1
"2540502","01/15/2015 05:45:02 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10036","MANHATTAN",40.756997944585,-73.9813531264568,2015,1
"2541002","01/15/2015 02:52:24 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10003","MANHATTAN",40.7338608608727,-73.9909576385734,2015,1
"2541105","01/15/2015 02:25:36 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10035","MANHATTAN",40.8057295626066,-73.9385423529129,2015,1
"2541494","01/15/2015 01:03:48 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10001","MANHATTAN",40.7491078856338,-73.9901399100522,2015,1
"2541530","01/15/2015 12:50:30 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10019","MANHATTAN",40.7605384330578,-73.9799732184295,2015,1
"2542016","01/15/2015 10:47:36 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10013","MANHATTAN",40.7224292776637,-74.0025903040118,2015,1
"2542607","01/15/2015 08:08:34 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10035","MANHATTAN",40.8056636024659,-73.9383798658062,2015,1
"2544934","01/14/2015 10:58:35 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10027","MANHATTAN",40.8116420233261,-73.9506423884661,2015,1
"2544976","01/14/2015 10:32:25 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10036","MANHATTAN",40.7609132198228,-73.9925783535891,2015,1
"2545759","01/14/2015 03:31:36 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10003","MANHATTAN",40.7338608608727,-73.9909576385734,2015,1
"2546218","01/14/2015 01:15:37 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10019","MANHATTAN",40.7685895545688,-73.9852271995715,2015,1
"2547739","01/14/2015 12:40:35 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10025","MANHATTAN",40.7915111958046,-73.9722679880589,2015,1
"2550721","01/13/2015 10:09:37 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","","MANHATTAN",NA,NA,2015,1
"2550845","01/13/2015 09:00:02 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10003","MANHATTAN",40.7307814674375,-73.9944471064928,2015,1
"2550930","01/13/2015 08:12:46 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10036","MANHATTAN",40.7609708681874,-73.9927155177923,2015,1
"2550996","01/13/2015 07:34:44 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10025","MANHATTAN",40.802116579999,-73.9618068734598,2015,1
"2551256","01/13/2015 05:49:33 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10029","MANHATTAN",40.7839530214341,-73.9442245013477,2015,1
"2551259","01/13/2015 05:47:34 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10033","MANHATTAN",40.8456990422802,-73.9403017585659,2015,1
"2551576","01/13/2015 03:57:30 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10019","MANHATTAN",40.7692292638511,-73.9867469522871,2015,1
"2552164","01/13/2015 01:43:38 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10065","MANHATTAN",40.7625195736172,-73.9658906469196,2015,1
"2552424","01/13/2015 12:41:09 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10029","MANHATTAN",40.7925563320582,-73.9470197916522,2015,1
"2552511","01/13/2015 12:19:31 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10004","MANHATTAN",40.7041182471005,-74.0131860031393,2015,1
"2553659","01/13/2015 08:16:44 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10029","MANHATTAN",40.7927397224441,-73.9459289797913,2015,1
"2553668","01/13/2015 08:15:08 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10025","MANHATTAN",40.8018771234231,-73.968705877197,2015,1
"2553757","01/13/2015 07:41:59 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10012","MANHATTAN",40.727290096319,-73.9936392213407,2015,1
"2553761","01/13/2015 07:39:18 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10012","MANHATTAN",40.7262169384695,-73.9944510947037,2015,1
"2557176","01/12/2015 09:52:16 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10016","MANHATTAN",40.7410070735306,-73.9815488614695,2015,1
"2557374","01/12/2015 08:06:34 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10001","MANHATTAN",40.7515098029424,-73.9939509126722,2015,1
"2557628","01/12/2015 06:04:03 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10011","MANHATTAN",40.7375638563513,-73.9973008530597,2015,1
"2559179","01/12/2015 11:42:52 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10003","MANHATTAN",40.729650656507,-73.9950677864776,2015,1
"2559268","01/12/2015 11:28:46 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10016","MANHATTAN",40.7518789506049,-73.9810910833252,2015,1
"2560042","01/12/2015 08:53:19 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10016","MANHATTAN",40.7518569813522,-73.9810225136299,2015,1
"2560296","01/12/2015 06:10:10 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10012","MANHATTAN",40.7270430403022,-73.9931521763246,2015,1
"2560402","01/12/2015 01:06:24 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10032","MANHATTAN",40.8309110932477,-73.9413737966425,2015,1
"2564063","01/11/2015 01:40:36 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10003","MANHATTAN",40.7342836634039,-73.9924947202319,2015,1
"2564090","01/11/2015 01:22:38 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10016","MANHATTAN",40.7457333111048,-73.9802086403078,2015,1
"2564554","01/11/2015 09:08:38 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10010","MANHATTAN",40.741274339617,-73.9897874181034,2015,1
"2564830","01/11/2015 03:20:38 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10018","MANHATTAN",40.7528928120131,-73.9892442395472,2015,1
"2567990","01/10/2015 06:00:15 PM","NYPD","New York City Police Department","Homeless Encampment","N/A","10004","MANHATTAN",40.7024082991667,-74.0128250066881,2015,1
"2569419","01/10/2015 03:07:28 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10003","MANHATTAN",40.7270425881916,-73.9877114397614,2015,1
"2572939","01/09/2015 10:30:46 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10023","MANHATTAN",40.7725442924435,-73.9821755505762,2015,1
"2573380","01/09/2015 06:01:05 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10007","MANHATTAN",40.7127946132735,-74.01161500462,2015,1
"2573401","01/09/2015 05:54:39 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10004","MANHATTAN",40.7050901603254,-74.0106073852784,2015,1
"2573932","01/09/2015 02:55:53 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10006","MANHATTAN",40.7083618558465,-74.0112715763148,2015,1
"2574356","01/09/2015 01:13:51 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10036","MANHATTAN",40.7609132198228,-73.9925783535891,2015,1
"2575397","01/09/2015 08:40:13 AM","NYPD","New York City Police Department","Homeless Encampment","N/A","10022","MANHATTAN",40.7626282956673,-73.9721247907477,2015,1
"2575747","01/09/2015 12:59:53 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10028","MANHATTAN",40.7785793036915,-73.9513276553981,2015,1
"2575796","01/09/2015 12:14:17 AM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10014","MANHATTAN",40.7397404485325,-74.0025332393736,2015,1
"2580309","01/08/2015 11:20:05 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10025","MANHATTAN",40.7915111958046,-73.9722679880589,2015,1
"2580380","01/08/2015 10:31:02 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10019","MANHATTAN",40.7612512766817,-73.9758542580858,2015,1
"2580449","01/08/2015 09:48:21 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","Status Call","10065","MANHATTAN",40.7600112880632,-73.9587519415416,2015,1
"2580797","01/08/2015 06:28:30 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10017","MANHATTAN",40.7510818603191,-73.9752191125866,2015,1
"2580806","01/08/2015 06:21:56 PM","DHS","Operations Unit - Department of Homeless Services","Homeless Person Assistance","No Status Call","10001","MANHATTAN",40.7456573786306,-73.9865964577351,2015,1
